Unique_ID,Folder,Full_path,Alloy,Total_atoms,Structure (By OVITO),POTCAR_used,Lattice_parameter_x (Å),Lattice_parameter_y (Å),Lattice_parameter_z (Å),Volumetric_lattice_parameter (Å),LLD (Å),Fermi_energy (eV),Nef (states/eV/atom),Bonding_area (states·eV/atom),Antibonding_area (states·eV/atom),Ratio_DOS_Area,D_band_center (eV),t2g_NEF (states/eV/atom),eg_NEF (states/eV/atom),W_present,Mo_present,Ta_present,Nb_present,V_present,Cr_present,Fe_present,Li_present,K_present,Rb_present,Cs_present,Ba_present,Ra_present,Ca_present,Sr_present,Rh_present,Ir_present,Ni_present,Pd_present,Pt_present,Cu_present,Ag_present,Au_present,Al_present,Ne_present,Ar_present,Kr_present,Xe_present,Be_present,Mg_present,Sc_present,Y_present,Ti_present,Zr_present,Hf_present,Tc_present,Re_present,Ru_present,Os_present,Co_present,Zn_present,Cd_present,He_present,W_comp,Mo_comp,Ta_comp,Nb_comp,V_comp,Cr_comp,Fe_comp,Li_comp,K_comp,Rb_comp,Cs_comp,Ba_comp,Ra_comp,Ca_comp,Sr_comp,Rh_comp,Ir_comp,Ni_comp,Pd_comp,Pt_comp,Cu_comp,Ag_comp,Au_comp,Al_comp,Ne_comp,Ar_comp,Kr_comp,Xe_comp,Be_comp,Mg_comp,Sc_comp,Y_comp,Ti_comp,Zr_comp,Hf_comp,Tc_comp,Re_comp,Ru_comp,Os_comp,Co_comp,Zn_comp,Cd_comp,He_comp,Structure_individual_BCC,Structure_individual_FCC,Structure_individual_HCP,is_PDOS_USER_D.dat,is_TDOS.dat,is_POTCAR,is_FERMI_ENERGY,User,C_11 [GPa],C_12 [GPa],C_13 [GPa],C_23 [GPa],C_22 [GPa],C_33 [GPa],C_44 [GPa],C_55 [GPa],C_66 [GPa],G_V [GPa],G_R [GPa],G [GPa],B [GPa],E_100 [GPa],E_110 [GPa],E_111 [GPa],E_113 [GPa],E_331 [GPa],E_VRH [GPa],Poisson's ratio [],Pugh_Ratio,Inv_Pugh
unique_321,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/TiZrMoWTa/dos,Mo15Ta3Ti11W3Zr4,36,bcc,PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.69590023,9.703489154,6.446630148,3.229885264,0.085049921,9.866128,1.205177321,4.268258889,3.175519552,,-0.019789024,0.592566175,0.173553651,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.333333,41.666667,8.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.555556,11.111111,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_322,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/TiZrVNbTa/dos,Nb3Ta3Ti11V15Zr4,36,bcc,PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,9.549368567,9.598574166,6.460471841,3.204093073,0.14964324,8.868171,1.652429362,4.060266847,2.472398679,,-0.081589583,0.85416404,0.238453113,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.333333,8.333333,41.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.555556,11.111111,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_323,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/VNbHfZrW/dos,Hf15Nb4V11W3Zr3,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Nb_sv 25May2007; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,10.01831714,9.94916566,6.748645072,3.343263865,0.196885658,7.301996,1.384322979,3.651838236,3.429915286,,0.212344616,0.672242602,0.196354719,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.333333,0,0,11.111111,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,41.666667,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_324,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/VNbTaMoHf/dos,Hf3Mo3Nb4Ta15V11,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE V_sv 02Aug2007,9.701500336,9.704539902,6.482913266,3.23671031,0.095176693,7.524595,1.619040431,3.985551667,3.198101606,,0.088954383,0.831850159,0.206148875,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.333333,41.666667,11.111111,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_325,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/VNbTaMoZr/dos,Mo3Nb4Ta15V11Zr3,36,bcc,PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,9.692121226,9.699141111,6.50580373,3.238867984,0.094594245,8.02748,1.566701639,4.078445556,2.952379652,,-0.005627823,0.812168703,0.194568045,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.333333,41.666667,11.111111,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,243.93921,139.86382,135.0744,136.60131,243.81063,235.6378,39.75765,37.48227,37.31463,43.700784,42.68896539,43.1948747,171.8296333,141.5837772,113.5900294,106.5666276,122.6054159,111.4535327,119.5657335,0.384026859,0.251381987,3.978009769
unique_326,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/VNbTiHfZr/dos,Hf3Nb4Ti15V11Zr3,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Nb_sv 25May2007; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,9.733113777,9.611469539,6.566598564,3.243656179,0.187216782,8.609645,1.600113407,3.869898431,2.710880917,,0.019898639,0.80483907,0.241156013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11.111111,30.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.666667,8.333333,8.333333,0,0,0,0,0,0,0,0,2,0,3,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_327,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WCrMoVZr/dos,Cr4Mo15V3W11Zr3,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Mo_sv 02Feb2006; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.462216054,9.465509241,6.311083685,3.15492601,0.046016823,11.188925,0.549415366,4.424983889,3.441368357,,-0.344756911,0.274568889,0.078125151,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.555556,41.666667,0,0,8.333333,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_328,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WNbTaHfZr/dos,Hf3Nb4Ta15W11Zr3,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.966520799,9.918274186,6.58074489,3.306184978,0.062785229,7.76305,1.294590597,4.050226806,2.848738333,,0.107464463,0.585915179,0.156528238,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30.555556,0,41.666667,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,8.333333,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_329,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WTaMoHfZr/dos,Hf3Mo15Ta4W11Zr3,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.745799642,9.693401126,6.459903873,3.236534804,0.070428222,9.95094,0.71483617,4.355292083,2.828109959,,-0.39571498,0.334287452,0.0929808,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30.555556,41.666667,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,8.333333,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_330,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WTaTiMoHf/dos,Hf3Mo3Ta4Ti15W11,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005; PAW_PBE W_sv 04Sep2015,9.707193352,9.728056411,6.480345605,3.23951154,0.094535621,8.563698,1.38612266,3.891094583,2.574050163,,-0.214185568,0.655037275,0.195856199,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,30.555556,8.333333,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.666667,0,8.333333,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,247.33514,134.46613,135.76309,130.78446,244.43426,241.27635,61.74118,57.56249,55.30327,57.05685933,56.93980675,56.99833304,170.5636789,149.7353155,154.7362285,156.4782674,152.8378486,155.2389026,153.8565921,0.349658699,0.334176264,2.99243276
unique_331,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WTiHfVNb/dos,Hf15Nb3Ti4V3W11,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Nb_sv 25May2007; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.969782255,9.96526311,6.696163177,3.330747583,0.149358914,7.460632,1.269599021,3.912832083,2.970314637,,0.107848547,0.575667139,0.176917793,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,30.555556,0,0,8.333333,8.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,0,41.666667,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,197.59997,109.37088,115.6626,121.51901,196.14529,191.13271,48.15127,49.03923,54.00286,46.12703733,45.17761865,45.65232799,141.9981056,107.7340585,126.893984,134.8905018,119.0218133,129.1203488,123.7004386,0.354809755,0.321499557,3.110424193
unique_332,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WTiHfZrMo/dos,Hf15Mo3Ti4W11Zr3,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,10.02435135,10.04568978,6.740043154,3.353231921,0.143604408,7.56045,1.254305457,3.791894583,3.208536303,,0.130801894,0.545749345,0.181148721,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,30.555556,8.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,8.333333,41.666667,0,0,0,0,0,0,0,0,2,0,3,1,1,1,1,Dharmendra,209.98918,116.66984,113.67488,116.07315,207.03715,200.93718,51.3808,52.02955,48.343,48.45371267,48.2592334,48.35647303,145.6443611,122.9032622,132.3819299,135.8749578,128.6908066,133.3792463,130.6140381,0.350533133,0.332017475,3.01188966
unique_333,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WVNbTaHf/dos,Hf3Nb15Ta3V4W11,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.772033951,9.759623694,6.494961609,3.252672959,0.054140708,9.689365,1.335783885,4.135718889,3.268352394,,0.154440837,0.667409756,0.15292227,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.555556,0,8.333333,41.666667,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_334,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WVNbTaTi/dos,Nb15Ta3Ti3V4W11,36,bcc,PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.692129508,9.686519672,6.453029113,3.228673677,0.04895522,10.113309,1.341746224,4.1954725,3.026698969,,0.045277916,0.679269421,0.152071645,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.555556,0,8.333333,41.666667,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_335,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WVTaHfZr/dos,Hf3Ta15V4W11Zr3,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Ta_pv 07Sep2000; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.809574862,9.788781971,6.603879937,3.278165236,0.092125038,7.554488,1.277510717,4.0208075,2.846769757,,0.014529184,0.623651421,0.148093349,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30.555556,0,41.666667,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,8.333333,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_336,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WVTaTiZr/dos,Ta15Ti3V4W11Zr3,36,bcc,PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.744796291,9.747919369,6.52102174,3.252679832,0.061912666,7.898748,1.37569741,4.270839306,2.579093497,,-0.065282767,0.6817242,0.16413307,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30.555556,0,41.666667,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,8.333333,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_337,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WVTiHfZr/dos,Hf3Ti15V4W11Zr3,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.720069476,9.700845742,6.500111759,3.24120919,0.137834343,8.80946,1.500658175,3.857816667,3.475473011,,0.330501885,0.733132349,0.209059555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,30.555556,0,0,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.666667,8.333333,8.333333,0,0,0,0,0,0,0,0,2,0,3,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_338,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/WZrVNbTi/dos,Nb3Ti3V15W11Zr4,36,bcc,PAW_PBE Nb_sv 25May2007; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.544572882,9.515164838,6.305578672,3.168599112,0.107370185,9.913651,1.414661241,4.426431389,2.740313536,,-0.076107477,0.759635131,0.1883218,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30.555556,0,0,8.333333,41.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,11.111111,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_339,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/ZrVNbTaHf/dos,Hf3Nb15Ta3V4Zr11,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Nb_sv 25May2007; PAW_PBE Ta_pv 07Sep2000; PAW_PBE V_sv 02Aug2007; PAW_PBE Zr_sv 04Jan2005,10.09824649,10.14733055,6.809179696,3.384279838,0.145919583,9.178969,1.560823265,3.882742833,2.841848831,,0.000617796,0.712468389,0.193642527,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.333333,41.666667,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.555556,8.333333,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,162.23547,101.87168,102.70836,105.87164,160.47526,165.21475,23.87025,24.68215,20.75212,25.69249067,25.21011569,25.45130318,123.2032044,82.02287902,68.45748076,64.88070398,72.94405199,67.37711505,71.43490485,0.403364385,0.20657988,4.840742477
unique_340,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/30_10_40_10_10/ZrWTaTiHf/dos,Hf3Ta15Ti3W4Zr11,36,bcc,PAW_PBE Hf_pv 06Sep2000; PAW_PBE Ta_pv 07Sep2000; PAW_PBE Ti_sv 26Sep2005; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,10.08530856,10.16757503,6.850893316,3.392005953,0.120328767,7.324274,1.441855317,3.941286806,2.287139795,,-0.189836773,0.620187983,0.184134455,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,11.111111,0,41.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333,30.555556,8.333333,0,0,0,0,0,0,0,0,2,0,3,1,1,1,1,Dharmendra,179.10101,118.13325,117.34066,113.18507,177.87008,172.42005,42.38784,47.70266,44.67075,39.00106067,37.46819155,38.23462611,136.3010111,84.03195718,109.1055725,121.1558058,98.20762227,112.355916,104.8955792,0.371735386,0.280516086,3.564857953
unique_341,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/5_40_15_35_5/CrHfMoWTa/dos,Cr2Hf15Mo6Ta1W12,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Hf_pv 06Sep2000; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ta_pv 07Sep2000; PAW_PBE W_sv 04Sep2015,9.827007248,9.853196857,6.659805515,3.296474356,0.103352849,7.762756,1.201713153,4.122555833,2.843940621,,-0.074601936,0.597690618,0.154895698,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.333333,16.666667,2.777778,0,0,5.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.666667,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_342,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/5_40_15_35_5/CrMoTiWV/dos,Cr2Mo15Ti6V1W12,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.452784,9.441977486,6.301539522,3.149667753,0.027356793,10.951133,0.653128162,4.442537917,3.519632893,,-0.140686251,0.32708809,0.084076141,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.333333,41.666667,0,0,2.777778,5.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_343,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/5_40_15_35_5/CrMoTiZrNb/dos,Cr2Mo15Nb1Ti6Zr12,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Zr_sv 04Jan2005,10.01633317,9.770819621,6.552650336,3.290407191,0.116782108,10.200148,1.321131855,4.623606889,3.015722318,,-0.04538568,0.632818803,0.201979308,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,41.666667,0,2.777778,0,5.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,33.333333,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_344,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/quinary/5_40_15_35_5/CrMoWVNb/dos,Cr2Mo15Nb1V12W6,36,bcc,PAW_PBE Cr_pv 02Aug2007; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Nb_sv 25May2007; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.298726214,9.297187209,6.199328369,3.099429934,0.025946215,11.07397,0.66978102,4.555173889,3.548131533,,-0.16879909,0.363414168,0.08056336,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,41.666667,0,2.777778,33.333333,5.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
